,object,split,label,image,mask,category
2892,metal_nut,train,normal,metal_nut/train/good/151.png,,good
2893,metal_nut,val,normal,metal_nut/train/good/152.png,,good
2894,metal_nut,train,normal,metal_nut/train/good/153.png,,good
2895,metal_nut,val,normal,metal_nut/train/good/154.png,,good
2896,metal_nut,train,normal,metal_nut/train/good/155.png,,good
2897,metal_nut,train,normal,metal_nut/train/good/156.png,,good
2898,metal_nut,train,normal,metal_nut/train/good/157.png,,good
2899,metal_nut,train,normal,metal_nut/train/good/158.png,,good
2900,metal_nut,train,normal,metal_nut/train/good/159.png,,good
2901,metal_nut,train,normal,metal_nut/train/good/160.png,,good
2902,metal_nut,train,normal,metal_nut/train/good/161.png,,good
2903,metal_nut,train,normal,metal_nut/train/good/162.png,,good
2904,metal_nut,train,normal,metal_nut/train/good/163.png,,good
2905,metal_nut,train,normal,metal_nut/train/good/164.png,,good
2906,metal_nut,train,normal,metal_nut/train/good/165.png,,good
2907,metal_nut,val,normal,metal_nut/train/good/166.png,,good
2908,metal_nut,train,normal,metal_nut/train/good/167.png,,good
2909,metal_nut,val,normal,metal_nut/train/good/168.png,,good
2910,metal_nut,train,normal,metal_nut/train/good/169.png,,good
2911,metal_nut,train,normal,metal_nut/train/good/170.png,,good
2912,metal_nut,train,normal,metal_nut/train/good/171.png,,good
2913,metal_nut,train,normal,metal_nut/train/good/172.png,,good
2914,metal_nut,train,normal,metal_nut/train/good/173.png,,good
2915,metal_nut,train,normal,metal_nut/train/good/174.png,,good
2916,metal_nut,train,normal,metal_nut/train/good/175.png,,good
2917,metal_nut,val,normal,metal_nut/train/good/176.png,,good
2918,metal_nut,train,normal,metal_nut/train/good/177.png,,good
2919,metal_nut,val,normal,metal_nut/train/good/178.png,,good
2920,metal_nut,train,normal,metal_nut/train/good/179.png,,good
2921,metal_nut,train,normal,metal_nut/train/good/180.png,,good
2922,metal_nut,train,normal,metal_nut/train/good/181.png,,good
2923,metal_nut,train,normal,metal_nut/train/good/182.png,,good
2924,metal_nut,train,normal,metal_nut/train/good/183.png,,good
2925,metal_nut,train,normal,metal_nut/train/good/184.png,,good
2926,metal_nut,train,normal,metal_nut/train/good/185.png,,good
2927,metal_nut,train,normal,metal_nut/train/good/186.png,,good
2928,metal_nut,train,normal,metal_nut/train/good/187.png,,good
2929,metal_nut,train,normal,metal_nut/train/good/188.png,,good
2930,metal_nut,val,normal,metal_nut/train/good/189.png,,good
2931,metal_nut,train,normal,metal_nut/train/good/190.png,,good
2932,metal_nut,train,normal,metal_nut/train/good/191.png,,good
2933,metal_nut,train,normal,metal_nut/train/good/192.png,,good
2934,metal_nut,train,normal,metal_nut/train/good/193.png,,good
2935,metal_nut,train,normal,metal_nut/train/good/194.png,,good
2936,metal_nut,train,normal,metal_nut/train/good/195.png,,good
2937,metal_nut,train,normal,metal_nut/train/good/196.png,,good
2938,metal_nut,train,normal,metal_nut/train/good/197.png,,good
2939,metal_nut,train,normal,metal_nut/train/good/198.png,,good
2940,metal_nut,train,normal,metal_nut/train/good/199.png,,good
2941,metal_nut,train,normal,metal_nut/train/good/200.png,,good
2942,metal_nut,train,normal,metal_nut/train/good/201.png,,good
2943,metal_nut,train,normal,metal_nut/train/good/202.png,,good
2944,metal_nut,train,normal,metal_nut/train/good/203.png,,good
2945,metal_nut,train,normal,metal_nut/train/good/204.png,,good
2946,metal_nut,train,normal,metal_nut/train/good/205.png,,good
2947,metal_nut,val,normal,metal_nut/train/good/206.png,,good
2948,metal_nut,train,normal,metal_nut/train/good/207.png,,good
2949,metal_nut,train,normal,metal_nut/train/good/208.png,,good
2950,metal_nut,train,normal,metal_nut/train/good/209.png,,good
2951,metal_nut,train,normal,metal_nut/train/good/210.png,,good
2952,metal_nut,train,normal,metal_nut/train/good/211.png,,good
2953,metal_nut,train,normal,metal_nut/train/good/212.png,,good
2954,metal_nut,val,normal,metal_nut/train/good/213.png,,good
2955,metal_nut,train,normal,metal_nut/train/good/214.png,,good
2956,metal_nut,train,normal,metal_nut/train/good/215.png,,good
2957,metal_nut,train,normal,metal_nut/train/good/216.png,,good
2958,metal_nut,train,normal,metal_nut/train/good/217.png,,good
2959,metal_nut,train,normal,metal_nut/train/good/218.png,,good
2960,metal_nut,train,normal,metal_nut/train/good/219.png,,good
2961,pill,test,anomaly,pill/test/color/000.png,pill/ground_truth/color/000_mask.png,color
2962,pill,test,anomaly,pill/test/color/001.png,pill/ground_truth/color/001_mask.png,color
2963,pill,test,anomaly,pill/test/color/002.png,pill/ground_truth/color/002_mask.png,color
2964,pill,test,anomaly,pill/test/color/003.png,pill/ground_truth/color/003_mask.png,color
2965,pill,test,anomaly,pill/test/color/004.png,pill/ground_truth/color/004_mask.png,color
2966,pill,test,anomaly,pill/test/color/005.png,pill/ground_truth/color/005_mask.png,color
2967,pill,test,anomaly,pill/test/color/006.png,pill/ground_truth/color/006_mask.png,color
2968,pill,test,anomaly,pill/test/color/007.png,pill/ground_truth/color/007_mask.png,color
2969,pill,test,anomaly,pill/test/color/008.png,pill/ground_truth/color/008_mask.png,color
2970,pill,test,anomaly,pill/test/color/009.png,pill/ground_truth/color/009_mask.png,color
2971,pill,test,anomaly,pill/test/color/010.png,pill/ground_truth/color/010_mask.png,color
2972,pill,test,anomaly,pill/test/color/011.png,pill/ground_truth/color/011_mask.png,color
2973,pill,test,anomaly,pill/test/color/012.png,pill/ground_truth/color/012_mask.png,color
2974,pill,test,anomaly,pill/test/color/013.png,pill/ground_truth/color/013_mask.png,color
2975,pill,test,anomaly,pill/test/color/014.png,pill/ground_truth/color/014_mask.png,color
2976,pill,test,anomaly,pill/test/color/015.png,pill/ground_truth/color/015_mask.png,color
2977,pill,test,anomaly,pill/test/color/016.png,pill/ground_truth/color/016_mask.png,color
2978,pill,test,anomaly,pill/test/color/017.png,pill/ground_truth/color/017_mask.png,color
2979,pill,test,anomaly,pill/test/color/018.png,pill/ground_truth/color/018_mask.png,color
2980,pill,test,anomaly,pill/test/color/019.png,pill/ground_truth/color/019_mask.png,color
2981,pill,test,anomaly,pill/test/color/020.png,pill/ground_truth/color/020_mask.png,color
2982,pill,test,anomaly,pill/test/color/021.png,pill/ground_truth/color/021_mask.png,color
2983,pill,test,anomaly,pill/test/color/022.png,pill/ground_truth/color/022_mask.png,color
2984,pill,test,anomaly,pill/test/color/023.png,pill/ground_truth/color/023_mask.png,color
2985,pill,test,anomaly,pill/test/color/024.png,pill/ground_truth/color/024_mask.png,color
2986,pill,test,anomaly,pill/test/combined/000.png,pill/ground_truth/combined/000_mask.png,combined
2987,pill,test,anomaly,pill/test/combined/001.png,pill/ground_truth/combined/001_mask.png,combined
2988,pill,test,anomaly,pill/test/combined/002.png,pill/ground_truth/combined/002_mask.png,combined
2989,pill,test,anomaly,pill/test/combined/003.png,pill/ground_truth/combined/003_mask.png,combined
2990,pill,test,anomaly,pill/test/combined/004.png,pill/ground_truth/combined/004_mask.png,combined
2991,pill,test,anomaly,pill/test/combined/005.png,pill/ground_truth/combined/005_mask.png,combined
2992,pill,test,anomaly,pill/test/combined/006.png,pill/ground_truth/combined/006_mask.png,combined
2993,pill,test,anomaly,pill/test/combined/007.png,pill/ground_truth/combined/007_mask.png,combined
2994,pill,test,anomaly,pill/test/combined/008.png,pill/ground_truth/combined/008_mask.png,combined
2995,pill,test,anomaly,pill/test/combined/009.png,pill/ground_truth/combined/009_mask.png,combined
2996,pill,test,anomaly,pill/test/combined/010.png,pill/ground_truth/combined/010_mask.png,combined
2997,pill,test,anomaly,pill/test/combined/011.png,pill/ground_truth/combined/011_mask.png,combined
2998,pill,test,anomaly,pill/test/combined/012.png,pill/ground_truth/combined/012_mask.png,combined
2999,pill,test,anomaly,pill/test/combined/013.png,pill/ground_truth/combined/013_mask.png,combined
3000,pill,test,anomaly,pill/test/combined/014.png,pill/ground_truth/combined/014_mask.png,combined
3001,pill,test,anomaly,pill/test/combined/015.png,pill/ground_truth/combined/015_mask.png,combined
3002,pill,test,anomaly,pill/test/combined/016.png,pill/ground_truth/combined/016_mask.png,combined
3003,pill,test,anomaly,pill/test/contamination/000.png,pill/ground_truth/contamination/000_mask.png,contamination
3004,pill,test,anomaly,pill/test/contamination/001.png,pill/ground_truth/contamination/001_mask.png,contamination
3005,pill,test,anomaly,pill/test/contamination/002.png,pill/ground_truth/contamination/002_mask.png,contamination
3006,pill,test,anomaly,pill/test/contamination/003.png,pill/ground_truth/contamination/003_mask.png,contamination
3007,pill,test,anomaly,pill/test/contamination/004.png,pill/ground_truth/contamination/004_mask.png,contamination
3008,pill,test,anomaly,pill/test/contamination/005.png,pill/ground_truth/contamination/005_mask.png,contamination
3009,pill,test,anomaly,pill/test/contamination/006.png,pill/ground_truth/contamination/006_mask.png,contamination
3010,pill,test,anomaly,pill/test/contamination/007.png,pill/ground_truth/contamination/007_mask.png,contamination
3011,pill,test,anomaly,pill/test/contamination/008.png,pill/ground_truth/contamination/008_mask.png,contamination
3012,pill,test,anomaly,pill/test/contamination/009.png,pill/ground_truth/contamination/009_mask.png,contamination
3013,pill,test,anomaly,pill/test/contamination/010.png,pill/ground_truth/contamination/010_mask.png,contamination
3014,pill,test,anomaly,pill/test/contamination/011.png,pill/ground_truth/contamination/011_mask.png,contamination
3015,pill,test,anomaly,pill/test/contamination/012.png,pill/ground_truth/contamination/012_mask.png,contamination
3016,pill,test,anomaly,pill/test/contamination/013.png,pill/ground_truth/contamination/013_mask.png,contamination
3017,pill,test,anomaly,pill/test/contamination/014.png,pill/ground_truth/contamination/014_mask.png,contamination
3018,pill,test,anomaly,pill/test/contamination/015.png,pill/ground_truth/contamination/015_mask.png,contamination
3019,pill,test,anomaly,pill/test/contamination/016.png,pill/ground_truth/contamination/016_mask.png,contamination
3020,pill,test,anomaly,pill/test/contamination/017.png,pill/ground_truth/contamination/017_mask.png,contamination
3021,pill,test,anomaly,pill/test/contamination/018.png,pill/ground_truth/contamination/018_mask.png,contamination
3022,pill,test,anomaly,pill/test/contamination/019.png,pill/ground_truth/contamination/019_mask.png,contamination
3023,pill,test,anomaly,pill/test/contamination/020.png,pill/ground_truth/contamination/020_mask.png,contamination
3024,pill,test,anomaly,pill/test/crack/000.png,pill/ground_truth/crack/000_mask.png,crack
3025,pill,test,anomaly,pill/test/crack/001.png,pill/ground_truth/crack/001_mask.png,crack
3026,pill,test,anomaly,pill/test/crack/002.png,pill/ground_truth/crack/002_mask.png,crack
3027,pill,test,anomaly,pill/test/crack/003.png,pill/ground_truth/crack/003_mask.png,crack
3028,pill,test,anomaly,pill/test/crack/004.png,pill/ground_truth/crack/004_mask.png,crack
3029,pill,test,anomaly,pill/test/crack/005.png,pill/ground_truth/crack/005_mask.png,crack
3030,pill,test,anomaly,pill/test/crack/006.png,pill/ground_truth/crack/006_mask.png,crack
3031,pill,test,anomaly,pill/test/crack/007.png,pill/ground_truth/crack/007_mask.png,crack
3032,pill,test,anomaly,pill/test/crack/008.png,pill/ground_truth/crack/008_mask.png,crack
3033,pill,test,anomaly,pill/test/crack/009.png,pill/ground_truth/crack/009_mask.png,crack
3034,pill,test,anomaly,pill/test/crack/010.png,pill/ground_truth/crack/010_mask.png,crack
3035,pill,test,anomaly,pill/test/crack/011.png,pill/ground_truth/crack/011_mask.png,crack
3036,pill,test,anomaly,pill/test/crack/012.png,pill/ground_truth/crack/012_mask.png,crack
3037,pill,test,anomaly,pill/test/crack/013.png,pill/ground_truth/crack/013_mask.png,crack
3038,pill,test,anomaly,pill/test/crack/014.png,pill/ground_truth/crack/014_mask.png,crack
3039,pill,test,anomaly,pill/test/crack/015.png,pill/ground_truth/crack/015_mask.png,crack
3040,pill,test,anomaly,pill/test/crack/016.png,pill/ground_truth/crack/016_mask.png,crack
3041,pill,test,anomaly,pill/test/crack/017.png,pill/ground_truth/crack/017_mask.png,crack
3042,pill,test,anomaly,pill/test/crack/018.png,pill/ground_truth/crack/018_mask.png,crack
3043,pill,test,anomaly,pill/test/crack/019.png,pill/ground_truth/crack/019_mask.png,crack
3044,pill,test,anomaly,pill/test/crack/020.png,pill/ground_truth/crack/020_mask.png,crack
3045,pill,test,anomaly,pill/test/crack/021.png,pill/ground_truth/crack/021_mask.png,crack
3046,pill,test,anomaly,pill/test/crack/022.png,pill/ground_truth/crack/022_mask.png,crack
3047,pill,test,anomaly,pill/test/crack/023.png,pill/ground_truth/crack/023_mask.png,crack
3048,pill,test,anomaly,pill/test/crack/024.png,pill/ground_truth/crack/024_mask.png,crack
3049,pill,test,anomaly,pill/test/crack/025.png,pill/ground_truth/crack/025_mask.png,crack
3050,pill,test,anomaly,pill/test/faulty_imprint/000.png,pill/ground_truth/faulty_imprint/000_mask.png,faulty_imprint
3051,pill,test,anomaly,pill/test/faulty_imprint/001.png,pill/ground_truth/faulty_imprint/001_mask.png,faulty_imprint
3052,pill,test,anomaly,pill/test/faulty_imprint/002.png,pill/ground_truth/faulty_imprint/002_mask.png,faulty_imprint
3053,pill,test,anomaly,pill/test/faulty_imprint/003.png,pill/ground_truth/faulty_imprint/003_mask.png,faulty_imprint
3054,pill,test,anomaly,pill/test/faulty_imprint/004.png,pill/ground_truth/faulty_imprint/004_mask.png,faulty_imprint
3055,pill,test,anomaly,pill/test/faulty_imprint/005.png,pill/ground_truth/faulty_imprint/005_mask.png,faulty_imprint
3056,pill,test,anomaly,pill/test/faulty_imprint/006.png,pill/ground_truth/faulty_imprint/006_mask.png,faulty_imprint
3057,pill,test,anomaly,pill/test/faulty_imprint/007.png,pill/ground_truth/faulty_imprint/007_mask.png,faulty_imprint
3058,pill,test,anomaly,pill/test/faulty_imprint/008.png,pill/ground_truth/faulty_imprint/008_mask.png,faulty_imprint
3059,pill,test,anomaly,pill/test/faulty_imprint/009.png,pill/ground_truth/faulty_imprint/009_mask.png,faulty_imprint
3060,pill,test,anomaly,pill/test/faulty_imprint/010.png,pill/ground_truth/faulty_imprint/010_mask.png,faulty_imprint
3061,pill,test,anomaly,pill/test/faulty_imprint/011.png,pill/ground_truth/faulty_imprint/011_mask.png,faulty_imprint
3062,pill,test,anomaly,pill/test/faulty_imprint/012.png,pill/ground_truth/faulty_imprint/012_mask.png,faulty_imprint
3063,pill,test,anomaly,pill/test/faulty_imprint/013.png,pill/ground_truth/faulty_imprint/013_mask.png,faulty_imprint
3064,pill,test,anomaly,pill/test/faulty_imprint/014.png,pill/ground_truth/faulty_imprint/014_mask.png,faulty_imprint
3065,pill,test,anomaly,pill/test/faulty_imprint/015.png,pill/ground_truth/faulty_imprint/015_mask.png,faulty_imprint
3066,pill,test,anomaly,pill/test/faulty_imprint/016.png,pill/ground_truth/faulty_imprint/016_mask.png,faulty_imprint
3067,pill,test,anomaly,pill/test/faulty_imprint/017.png,pill/ground_truth/faulty_imprint/017_mask.png,faulty_imprint
3068,pill,test,anomaly,pill/test/faulty_imprint/018.png,pill/ground_truth/faulty_imprint/018_mask.png,faulty_imprint
3069,pill,test,normal,pill/test/good/000.png,,good
3070,pill,test,normal,pill/test/good/001.png,,good
3071,pill,test,normal,pill/test/good/002.png,,good
3072,pill,test,normal,pill/test/good/003.png,,good
3073,pill,test,normal,pill/test/good/004.png,,good
3074,pill,test,normal,pill/test/good/005.png,,good
3075,pill,test,normal,pill/test/good/006.png,,good
3076,pill,test,normal,pill/test/good/007.png,,good
3077,pill,test,normal,pill/test/good/008.png,,good
3078,pill,test,normal,pill/test/good/009.png,,good
3079,pill,test,normal,pill/test/good/010.png,,good
3080,pill,test,normal,pill/test/good/011.png,,good
3081,pill,test,normal,pill/test/good/012.png,,good
3082,pill,test,normal,pill/test/good/013.png,,good
3083,pill,test,normal,pill/test/good/014.png,,good
3084,pill,test,normal,pill/test/good/015.png,,good
3085,pill,test,normal,pill/test/good/016.png,,good
3086,pill,test,normal,pill/test/good/017.png,,good
3087,pill,test,normal,pill/test/good/018.png,,good
3088,pill,test,normal,pill/test/good/019.png,,good
3089,pill,test,normal,pill/test/good/020.png,,good
3090,pill,test,normal,pill/test/good/021.png,,good
3091,pill,test,normal,pill/test/good/022.png,,good
3092,pill,test,normal,pill/test/good/023.png,,good
3093,pill,test,normal,pill/test/good/024.png,,good
3094,pill,test,normal,pill/test/good/025.png,,good
3095,pill,test,anomaly,pill/test/pill_type/000.png,pill/ground_truth/pill_type/000_mask.png,pill_type
3096,pill,test,anomaly,pill/test/pill_type/001.png,pill/ground_truth/pill_type/001_mask.png,pill_type
3097,pill,test,anomaly,pill/test/pill_type/002.png,pill/ground_truth/pill_type/002_mask.png,pill_type
3098,pill,test,anomaly,pill/test/pill_type/003.png,pill/ground_truth/pill_type/003_mask.png,pill_type
3099,pill,test,anomaly,pill/test/pill_type/004.png,pill/ground_truth/pill_type/004_mask.png,pill_type
3100,pill,test,anomaly,pill/test/pill_type/005.png,pill/ground_truth/pill_type/005_mask.png,pill_type
3101,pill,test,anomaly,pill/test/pill_type/006.png,pill/ground_truth/pill_type/006_mask.png,pill_type
3102,pill,test,anomaly,pill/test/pill_type/007.png,pill/ground_truth/pill_type/007_mask.png,pill_type
3103,pill,test,anomaly,pill/test/pill_type/008.png,pill/ground_truth/pill_type/008_mask.png,pill_type
3104,pill,test,anomaly,pill/test/scratch/000.png,pill/ground_truth/scratch/000_mask.png,scratch
3105,pill,test,anomaly,pill/test/scratch/001.png,pill/ground_truth/scratch/001_mask.png,scratch
3106,pill,test,anomaly,pill/test/scratch/002.png,pill/ground_truth/scratch/002_mask.png,scratch
3107,pill,test,anomaly,pill/test/scratch/003.png,pill/ground_truth/scratch/003_mask.png,scratch
3108,pill,test,anomaly,pill/test/scratch/004.png,pill/ground_truth/scratch/004_mask.png,scratch
3109,pill,test,anomaly,pill/test/scratch/005.png,pill/ground_truth/scratch/005_mask.png,scratch
3110,pill,test,anomaly,pill/test/scratch/006.png,pill/ground_truth/scratch/006_mask.png,scratch
3111,pill,test,anomaly,pill/test/scratch/007.png,pill/ground_truth/scratch/007_mask.png,scratch
3112,pill,test,anomaly,pill/test/scratch/008.png,pill/ground_truth/scratch/008_mask.png,scratch
3113,pill,test,anomaly,pill/test/scratch/009.png,pill/ground_truth/scratch/009_mask.png,scratch
3114,pill,test,anomaly,pill/test/scratch/010.png,pill/ground_truth/scratch/010_mask.png,scratch
3115,pill,test,anomaly,pill/test/scratch/011.png,pill/ground_truth/scratch/011_mask.png,scratch
3116,pill,test,anomaly,pill/test/scratch/012.png,pill/ground_truth/scratch/012_mask.png,scratch
3117,pill,test,anomaly,pill/test/scratch/013.png,pill/ground_truth/scratch/013_mask.png,scratch
3118,pill,test,anomaly,pill/test/scratch/014.png,pill/ground_truth/scratch/014_mask.png,scratch
3119,pill,test,anomaly,pill/test/scratch/015.png,pill/ground_truth/scratch/015_mask.png,scratch
3120,pill,test,anomaly,pill/test/scratch/016.png,pill/ground_truth/scratch/016_mask.png,scratch
3121,pill,test,anomaly,pill/test/scratch/017.png,pill/ground_truth/scratch/017_mask.png,scratch
3122,pill,test,anomaly,pill/test/scratch/018.png,pill/ground_truth/scratch/018_mask.png,scratch
3123,pill,test,anomaly,pill/test/scratch/019.png,pill/ground_truth/scratch/019_mask.png,scratch
3124,pill,test,anomaly,pill/test/scratch/020.png,pill/ground_truth/scratch/020_mask.png,scratch
3125,pill,test,anomaly,pill/test/scratch/021.png,pill/ground_truth/scratch/021_mask.png,scratch
3126,pill,test,anomaly,pill/test/scratch/022.png,pill/ground_truth/scratch/022_mask.png,scratch
3127,pill,test,anomaly,pill/test/scratch/023.png,pill/ground_truth/scratch/023_mask.png,scratch
3128,pill,train,normal,pill/train/good/000.png,,good
3129,pill,train,normal,pill/train/good/001.png,,good
3130,pill,val,normal,pill/train/good/002.png,,good
3131,pill,train,normal,pill/train/good/003.png,,good
3132,pill,train,normal,pill/train/good/004.png,,good
3133,pill,train,normal,pill/train/good/005.png,,good
3134,pill,val,normal,pill/train/good/006.png,,good
3135,pill,train,normal,pill/train/good/007.png,,good
3136,pill,train,normal,pill/train/good/008.png,,good
3137,pill,train,normal,pill/train/good/009.png,,good
3138,pill,train,normal,pill/train/good/010.png,,good
3139,pill,train,normal,pill/train/good/011.png,,good
3140,pill,train,normal,pill/train/good/012.png,,good
3141,pill,train,normal,pill/train/good/013.png,,good
3142,pill,train,normal,pill/train/good/014.png,,good
3143,pill,train,normal,pill/train/good/015.png,,good
3144,pill,train,normal,pill/train/good/016.png,,good
3145,pill,train,normal,pill/train/good/017.png,,good
3146,pill,train,normal,pill/train/good/018.png,,good
3147,pill,train,normal,pill/train/good/019.png,,good
3148,pill,train,normal,pill/train/good/020.png,,good
3149,pill,train,normal,pill/train/good/021.png,,good
3150,pill,train,normal,pill/train/good/022.png,,good
3151,pill,train,normal,pill/train/good/023.png,,good
3152,pill,train,normal,pill/train/good/024.png,,good
3153,pill,train,normal,pill/train/good/025.png,,good
3154,pill,train,normal,pill/train/good/026.png,,good
3155,pill,train,normal,pill/train/good/027.png,,good
3156,pill,train,normal,pill/train/good/028.png,,good
3157,pill,train,normal,pill/train/good/029.png,,good
3158,pill,val,normal,pill/train/good/030.png,,good
3159,pill,train,normal,pill/train/good/031.png,,good
3160,pill,train,normal,pill/train/good/032.png,,good
3161,pill,train,normal,pill/train/good/033.png,,good
3162,pill,val,normal,pill/train/good/034.png,,good
3163,pill,train,normal,pill/train/good/035.png,,good
3164,pill,train,normal,pill/train/good/036.png,,good
3165,pill,val,normal,pill/train/good/037.png,,good
3166,pill,train,normal,pill/train/good/038.png,,good
3167,pill,train,normal,pill/train/good/039.png,,good
3168,pill,train,normal,pill/train/good/040.png,,good
3169,pill,train,normal,pill/train/good/041.png,,good
3170,pill,train,normal,pill/train/good/042.png,,good
3171,pill,train,normal,pill/train/good/043.png,,good
3172,pill,train,normal,pill/train/good/044.png,,good
3173,pill,train,normal,pill/train/good/045.png,,good
3174,pill,train,normal,pill/train/good/046.png,,good
3175,pill,train,normal,pill/train/good/047.png,,good
3176,pill,train,normal,pill/train/good/048.png,,good
3177,pill,train,normal,pill/train/good/049.png,,good
3178,pill,train,normal,pill/train/good/050.png,,good
3179,pill,train,normal,pill/train/good/051.png,,good
3180,pill,train,normal,pill/train/good/052.png,,good
3181,pill,train,normal,pill/train/good/053.png,,good
3182,pill,train,normal,pill/train/good/054.png,,good
3183,pill,train,normal,pill/train/good/055.png,,good
3184,pill,train,normal,pill/train/good/056.png,,good
3185,pill,train,normal,pill/train/good/057.png,,good
3186,pill,train,normal,pill/train/good/058.png,,good
3187,pill,train,normal,pill/train/good/059.png,,good
3188,pill,train,normal,pill/train/good/060.png,,good
3189,pill,train,normal,pill/train/good/061.png,,good
3190,pill,train,normal,pill/train/good/062.png,,good
3191,pill,train,normal,pill/train/good/063.png,,good
3192,pill,train,normal,pill/train/good/064.png,,good
3193,pill,train,normal,pill/train/good/065.png,,good
3194,pill,train,normal,pill/train/good/066.png,,good
3195,pill,val,normal,pill/train/good/067.png,,good
3196,pill,train,normal,pill/train/good/068.png,,good
3197,pill,train,normal,pill/train/good/069.png,,good
3198,pill,train,normal,pill/train/good/070.png,,good
3199,pill,train,normal,pill/train/good/071.png,,good
3200,pill,train,normal,pill/train/good/072.png,,good
3201,pill,train,normal,pill/train/good/073.png,,good
3202,pill,train,normal,pill/train/good/074.png,,good
3203,pill,train,normal,pill/train/good/075.png,,good
3204,pill,train,normal,pill/train/good/076.png,,good
3205,pill,train,normal,pill/train/good/077.png,,good
3206,pill,train,normal,pill/train/good/078.png,,good
3207,pill,train,normal,pill/train/good/079.png,,good
3208,pill,train,normal,pill/train/good/080.png,,good
3209,pill,train,normal,pill/train/good/081.png,,good
3210,pill,train,normal,pill/train/good/082.png,,good
3211,pill,train,normal,pill/train/good/083.png,,good
3212,pill,train,normal,pill/train/good/084.png,,good
3213,pill,train,normal,pill/train/good/085.png,,good
3214,pill,train,normal,pill/train/good/086.png,,good
3215,pill,train,normal,pill/train/good/087.png,,good
3216,pill,train,normal,pill/train/good/088.png,,good
3217,pill,train,normal,pill/train/good/089.png,,good
3218,pill,train,normal,pill/train/good/090.png,,good
3219,pill,train,normal,pill/train/good/091.png,,good
3220,pill,train,normal,pill/train/good/092.png,,good
3221,pill,train,normal,pill/train/good/093.png,,good
3222,pill,train,normal,pill/train/good/094.png,,good
3223,pill,train,normal,pill/train/good/095.png,,good
3224,pill,train,normal,pill/train/good/096.png,,good
3225,pill,val,normal,pill/train/good/097.png,,good
3226,pill,train,normal,pill/train/good/098.png,,good
3227,pill,train,normal,pill/train/good/099.png,,good
3228,pill,train,normal,pill/train/good/100.png,,good
3229,pill,train,normal,pill/train/good/101.png,,good
3230,pill,train,normal,pill/train/good/102.png,,good
3231,pill,train,normal,pill/train/good/103.png,,good
3232,pill,train,normal,pill/train/good/104.png,,good
3233,pill,train,normal,pill/train/good/105.png,,good
3234,pill,train,normal,pill/train/good/106.png,,good
3235,pill,train,normal,pill/train/good/107.png,,good
3236,pill,train,normal,pill/train/good/108.png,,good
3237,pill,train,normal,pill/train/good/109.png,,good
3238,pill,train,normal,pill/train/good/110.png,,good
3239,pill,train,normal,pill/train/good/111.png,,good
3240,pill,train,normal,pill/train/good/112.png,,good
3241,pill,train,normal,pill/train/good/113.png,,good
3242,pill,train,normal,pill/train/good/114.png,,good
3243,pill,train,normal,pill/train/good/115.png,,good
3244,pill,train,normal,pill/train/good/116.png,,good
3245,pill,val,normal,pill/train/good/117.png,,good
3246,pill,train,normal,pill/train/good/118.png,,good
3247,pill,train,normal,pill/train/good/119.png,,good
3248,pill,train,normal,pill/train/good/120.png,,good
3249,pill,train,normal,pill/train/good/121.png,,good
3250,pill,train,normal,pill/train/good/122.png,,good
3251,pill,train,normal,pill/train/good/123.png,,good
3252,pill,train,normal,pill/train/good/124.png,,good
3253,pill,train,normal,pill/train/good/125.png,,good
3254,pill,train,normal,pill/train/good/126.png,,good
3255,pill,train,normal,pill/train/good/127.png,,good
3256,pill,train,normal,pill/train/good/128.png,,good
3257,pill,train,normal,pill/train/good/129.png,,good
3258,pill,train,normal,pill/train/good/130.png,,good
3259,pill,train,normal,pill/train/good/131.png,,good
3260,pill,train,normal,pill/train/good/132.png,,good
3261,pill,train,normal,pill/train/good/133.png,,good
3262,pill,train,normal,pill/train/good/134.png,,good
3263,pill,train,normal,pill/train/good/135.png,,good
3264,pill,val,normal,pill/train/good/136.png,,good
3265,pill,train,normal,pill/train/good/137.png,,good
3266,pill,train,normal,pill/train/good/138.png,,good
3267,pill,train,normal,pill/train/good/139.png,,good
3268,pill,val,normal,pill/train/good/140.png,,good
3269,pill,train,normal,pill/train/good/141.png,,good
3270,pill,train,normal,pill/train/good/142.png,,good
3271,pill,train,normal,pill/train/good/143.png,,good
3272,pill,train,normal,pill/train/good/144.png,,good
3273,pill,train,normal,pill/train/good/145.png,,good
3274,pill,train,normal,pill/train/good/146.png,,good
3275,pill,train,normal,pill/train/good/147.png,,good
3276,pill,train,normal,pill/train/good/148.png,,good
3277,pill,train,normal,pill/train/good/149.png,,good
3278,pill,train,normal,pill/train/good/150.png,,good
3279,pill,train,normal,pill/train/good/151.png,,good
3280,pill,train,normal,pill/train/good/152.png,,good
3281,pill,train,normal,pill/train/good/153.png,,good
3282,pill,train,normal,pill/train/good/154.png,,good
3283,pill,train,normal,pill/train/good/155.png,,good
3284,pill,val,normal,pill/train/good/156.png,,good
3285,pill,val,normal,pill/train/good/157.png,,good
3286,pill,train,normal,pill/train/good/158.png,,good
3287,pill,train,normal,pill/train/good/159.png,,good
3288,pill,train,normal,pill/train/good/160.png,,good
3289,pill,val,normal,pill/train/good/161.png,,good
3290,pill,train,normal,pill/train/good/162.png,,good
3291,pill,train,normal,pill/train/good/163.png,,good
3292,pill,train,normal,pill/train/good/164.png,,good
3293,pill,val,normal,pill/train/good/165.png,,good
